,index,Claim_x,pred_y,0_proba,1_proba,Unnamed: 0,ID,Agency,Agency Type,Distribution Channel,Product Name,Claim_y,Duration,Destination,Net Sales,Commision (in value),Gender,Age
1225,6461,0,1,0.0507244510959326,0.9492755489040674,35937,58779,C2B,Airlines,Online,Silver Plan,0,90,SINGAPORE,236.0,59.0,M,69
1226,6467,0,1,0.12771278053366064,0.8722872194663394,44360,39701,C2B,Airlines,Online,Silver Plan,0,17,SINGAPORE,82.55,20.64,F,32
1227,6472,0,1,0.23625064651089456,0.7637493534891054,11886,16323,KML,Travel Agency,Online,Value Plan,0,26,NETHERLANDS,75.0,28.5,F,48
1228,6473,0,1,0.41660272854627334,0.5833972714537267,5175,38876,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,41,UNITED STATES,112.0,0.0,,42
1229,6475,0,1,0.4176648818219608,0.5823351181780392,44905,37266,LWC,Travel Agency,Online,Annual Travel Protect Platinum,0,393,UNITED STATES,323.0,209.95,M,44
1230,6478,0,1,0.4796111516198639,0.5203888483801361,16655,17799,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,14,CHINA,43.0,0.0,,36
1231,6494,0,1,0.44882816019516425,0.5511718398048358,22748,34263,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,10,CHINA,54.0,0.0,,36
1232,6501,0,1,0.30365177583925373,0.6963482241607463,18888,60597,CCR,Travel Agency,Offline,Comprehensive Plan,0,95,MALAYSIA,29.0,9.57,M,43
1233,6503,0,1,0.20098406662571733,0.7990159333742827,38399,62400,C2B,Airlines,Online,Silver Plan,0,6,SINGAPORE,22.5,5.63,F,31
1234,6509,0,1,0.2077368074826419,0.7922631925173581,23799,34142,TTW,Travel Agency,Offline,Individual Comprehensive Plan,0,364,SINGAPORE,97.0,0.0,M,33
1235,6513,0,1,0.3806407155248229,0.6193592844751771,22964,3652,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,22,CANADA,33.0,0.0,,21
1236,6521,0,1,0.06955849765793043,0.9304415023420696,1816,24150,EPX,Travel Agency,Offline,2 way Comprehensive Plan,0,22,UNITED STATES,126.0,0.0,,118
1237,6525,0,1,0.22152749055354015,0.7784725094464598,10717,18403,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,77,CANADA,112.0,0.0,,34
1238,6530,0,1,0.14560652932679108,0.8543934706732089,30866,19653,C2B,Airlines,Online,Silver Plan,0,6,SINGAPORE,53.95,13.49,M,22
1239,6533,0,1,0.43359922079896596,0.566400779201034,26162,33683,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,70,UNITED STATES,112.0,0.0,,49
1240,6544,0,1,0.20729050315568986,0.7927094968443101,21882,63253,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,59,CANADA,112.0,0.0,,26
1241,6546,0,1,0.20660230995378037,0.7933976900462196,17397,61636,C2B,Airlines,Online,Bronze Plan,0,13,SINGAPORE,20.0,5.0,M,32
1242,6548,0,1,0.18356854906092668,0.8164314509390733,31930,15956,C2B,Airlines,Online,Silver Plan,0,3,SINGAPORE,22.5,5.63,M,21
1243,6549,0,1,0.4085744731612324,0.5914255268387676,31132,12438,SSI,Airlines,Online,Ticket Protector,0,4829,SINGAPORE,0.32,0.09,,48
1244,6561,0,1,0.3968672718845234,0.6031327281154766,32284,25359,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,35,CHINA,72.0,0.0,,36
1245,6565,0,1,0.4599210760734924,0.5400789239265076,17312,15830,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,90,UNITED STATES,112.0,0.0,,59
1246,6567,0,1,0.07509612616535477,0.9249038738346452,43895,50511,EPX,Travel Agency,Offline,2 way Comprehensive Plan,0,162,SPAIN,68.0,0.0,,118
1247,6576,0,1,0.4148177298713345,0.5851822701286655,15360,49974,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,63,UNITED STATES,112.0,0.0,,42
1248,6578,0,1,0.08866030415878912,0.9113396958412109,13152,46300,C2B,Airlines,Online,Annual Silver Plan,0,381,SINGAPORE,259.2,64.8,M,52
1249,6581,0,1,0.17333300344621339,0.8266669965537866,19165,55384,C2B,Airlines,Online,Silver Plan,0,3,SINGAPORE,45.0,11.25,M,33
1250,6596,0,1,0.19932001426576085,0.8006799857342392,37876,37131,C2B,Airlines,Online,Silver Plan,0,11,SINGAPORE,18.5,4.63,F,27
1251,6603,0,1,0.1934156189002193,0.8065843810997807,43223,63227,C2B,Airlines,Online,Annual Silver Plan,0,367,SINGAPORE,161.0,40.25,M,52
1252,6607,0,1,0.4216266949934311,0.5783733050065689,40348,61299,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,47,UNITED STATES,112.0,0.0,,44
1253,6618,0,1,0.19828997541078308,0.8017100245892169,22260,17558,C2B,Airlines,Online,Silver Plan,0,3,SINGAPORE,19.5,4.88,M,27
1254,6622,0,1,0.3290094984151859,0.6709905015848141,14024,2765,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,15,UNITED KINGDOM,112.0,0.0,,36
1255,6624,0,1,0.296592715757362,0.703407284242638,4190,11959,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,5,CHINA,112.0,0.0,,36
1256,6630,0,1,0.17767645231089757,0.8223235476891024,39482,61455,C2B,Airlines,Online,Silver Plan,0,12,SINGAPORE,29.0,7.25,F,23
1257,6632,0,1,0.36805260833420683,0.6319473916657932,47072,62782,CCR,Travel Agency,Offline,Comprehensive Plan,0,42,MALAYSIA,29.0,9.57,F,67
1258,6633,0,1,0.483290107160837,0.516709892839163,28318,17380,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,38,CHINA,41.0,0.0,,36
1259,6636,0,1,0.4772400871073038,0.5227599128926962,41452,39340,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,59,GERMANY,94.0,0.0,,36
1260,6637,0,1,0.10169221439246157,0.8983077856075384,23524,6404,C2B,Airlines,Online,Annual Silver Plan,0,406,SINGAPORE,252.85,63.21,F,61
1261,6645,0,1,0.20465657036243423,0.7953434296375658,14538,62120,C2B,Airlines,Online,Bronze Plan,0,7,SINGAPORE,24.0,6.0,F,34
1262,6650,0,1,0.49301849838081324,0.5069815016191868,16197,11721,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,24,THAILAND,98.0,0.0,,36
1263,6653,0,1,0.22663803295673646,0.7733619670432635,44675,60244,C2B,Airlines,Online,Bronze Plan,0,6,SINGAPORE,16.0,4.0,M,39
1264,6662,0,1,0.4912326251145632,0.5087673748854368,33069,11708,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,45,CHINA,38.0,0.0,,36
1265,6667,0,1,0.19465408888031288,0.8053459111196871,4292,44735,C2B,Airlines,Online,Bronze Plan,0,11,SINGAPORE,53.0,13.25,F,52
1266,6682,0,1,0.441143041262374,0.558856958737626,34222,51394,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,24,"KOREA, REPUBLIC OF",65.0,0.0,,28
1267,6688,0,1,0.11346686576148202,0.886533134238518,45193,47594,C2B,Airlines,Online,Annual Silver Plan,0,369,SINGAPORE,216.0,54.0,F,41
1268,6690,0,1,0.21166659202164395,0.788333407978356,27673,61647,C2B,Airlines,Online,Bronze Plan,0,23,SINGAPORE,20.0,5.0,F,35
1269,6692,0,1,0.4664484895183143,0.5335515104816857,30216,62541,LWC,Travel Agency,Online,Single Trip Travel Protect Silver,0,11,HONG KONG,33.0,21.45,F,64
1270,6696,0,1,0.1957730353242031,0.8042269646757969,21536,61602,LWC,Travel Agency,Online,Single Trip Travel Protect Platinum,0,28,THAILAND,31.0,20.15,F,51
1271,6699,0,1,0.3223791491870328,0.6776208508129672,13852,8931,C2B,Airlines,Online,Bronze Plan,0,13,SINGAPORE,0.0,11.5,F,60
1272,6703,0,1,0.11827614833619271,0.8817238516638073,8066,58033,C2B,Airlines,Online,Annual Silver Plan,0,364,SINGAPORE,216.0,54.0,F,45
1273,6711,0,1,0.09149030938282499,0.908509690617175,43559,58036,C2B,Airlines,Online,Annual Silver Plan,0,409,SINGAPORE,216.0,54.0,M,21
1274,6716,0,1,0.13991685136771292,0.8600831486322871,9090,45320,C2B,Airlines,Online,Bronze Plan,0,22,SINGAPORE,60.0,15.0,F,23
1275,6719,0,1,0.09492825836056196,0.905071741639438,20889,62721,LWC,Travel Agency,Online,Annual Travel Protect Gold,0,371,UNITED STATES,256.2,166.53,F,39
1276,6729,0,1,0.1583390897351138,0.8416609102648862,2125,53140,C2B,Airlines,Online,Silver Plan,0,32,SINGAPORE,62.0,15.5,F,38
1277,6730,0,1,0.4607003319493348,0.5392996680506652,43458,13276,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,71,CHINA,48.0,0.0,,36
1278,6741,0,1,0.45432988637058114,0.5456701136294189,10911,42685,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,12,THAILAND,112.0,0.0,,36
1279,6768,0,1,0.18058591162070636,0.8194140883792936,41565,21951,C2B,Airlines,Online,Silver Plan,0,5,SINGAPORE,37.0,9.25,M,31
1280,6772,0,1,0.05488079016246383,0.9451192098375362,39676,14797,C2B,Airlines,Online,Annual Silver Plan,0,365,SINGAPORE,289.0,72.25,M,30
1281,6781,0,1,0.1792143763479288,0.8207856236520712,26050,45133,C2B,Airlines,Online,Silver Plan,0,12,SINGAPORE,39.0,9.75,F,32
1282,6785,0,1,0.10908844478451596,0.890911555215484,12072,43508,C2B,Airlines,Online,Annual Silver Plan,0,366,SINGAPORE,216.0,54.0,F,37
1283,6786,0,1,0.32052127897658134,0.6794787210234187,8214,5875,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,79,FRANCE,79.0,0.0,,36
1284,6788,0,1,0.1463338697352412,0.8536661302647588,9832,40389,C2B,Airlines,Online,Bronze Plan,0,80,SINGAPORE,69.5,17.38,F,37
1285,6800,0,1,0.4963306906799566,0.5036693093200434,50245,27349,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,18,CHINA,37.0,0.0,,36
1286,6802,0,1,0.19103612781232426,0.8089638721876757,10207,29240,C2B,Airlines,Online,Bronze Plan,0,12,SINGAPORE,29.5,7.38,M,31
1287,6804,0,1,0.37814734417863716,0.6218526558213628,37685,49348,LWC,Travel Agency,Online,Single Trip Travel Protect Silver,0,6,"KOREA, REPUBLIC OF",30.75,19.99,F,25
1288,6811,0,1,0.20619355634473724,0.7938064436552628,41038,54738,C2B,Airlines,Online,Bronze Plan,0,27,SINGAPORE,21.0,5.25,F,33
1289,6812,0,1,0.20048946580835914,0.7995105341916409,31109,36419,C2B,Airlines,Online,Silver Plan,0,23,SINGAPORE,18.5,4.63,F,28
1290,6814,0,1,0.319937839803048,0.680062160196952,48617,45377,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,99,UNITED KINGDOM,198.0,118.8,,31
1291,6815,0,1,0.1489483270934926,0.8510516729065074,15019,38096,C2B,Airlines,Online,Bronze Plan,0,15,SINGAPORE,53.5,13.38,F,24
1292,6827,0,1,0.45630164037965837,0.5436983596203416,24124,11463,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,109,UNITED KINGDOM,62.0,0.0,,36
1293,6828,0,1,0.23984328605967342,0.7601567139403266,45572,17552,C2B,Airlines,Online,Bronze Plan,0,23,SINGAPORE,23.4,5.85,M,52
1294,6831,0,1,0.31247231752653326,0.6875276824734667,44248,2720,C2B,Airlines,Online,Gold Plan,0,14,SINGAPORE,63.7,15.93,F,50
1295,6832,0,1,0.14057135717958746,0.8594286428204125,47552,34763,C2B,Airlines,Online,Annual Silver Plan,0,371,SINGAPORE,187.85,46.96,F,40
1296,6835,0,1,0.38674633435545314,0.6132536656445469,28024,52668,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,79,UNITED KINGDOM,88.0,0.0,,36
1297,6847,0,1,0.33392255609782484,0.6660774439021752,1750,24554,C2B,Airlines,Online,Gold Plan,0,31,SINGAPORE,46.15,11.54,F,45
1298,6849,0,1,0.4715712858424257,0.5284287141575743,28386,54072,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,30,"KOREA, REPUBLIC OF",62.0,0.0,,36
1299,6855,0,1,0.48738814872516756,0.5126118512748324,15495,53421,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,57,CHINA,39.0,0.0,,36
1300,6856,0,1,0.17822063789266496,0.821779362107335,35118,43868,C2B,Airlines,Online,Silver Plan,0,13,SINGAPORE,62.0,15.5,F,50
1301,6866,0,1,0.14576495955274726,0.8542350404472527,11280,61573,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,0,11,VIET NAM,25.0,16.25,F,34
1302,6879,0,1,0.08338399258226248,0.9166160074177375,47117,15507,EPX,Travel Agency,Offline,2 way Comprehensive Plan,0,26,SPAIN,62.0,0.0,,118
1303,6894,0,1,0.3134812527400075,0.6865187472599925,31054,46137,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,89,UNITED STATES,129.0,0.0,,21
1304,6896,0,1,0.18460902848068628,0.8153909715193137,20685,37600,C2B,Airlines,Online,Silver Plan,0,23,SINGAPORE,49.5,12.38,F,44
1305,6904,0,1,0.4762901244967893,0.5237098755032107,22515,17363,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,67,UNITED STATES,86.0,0.0,,38
1306,6906,0,1,0.07170838890273168,0.9282916110972683,22056,26370,C2B,Airlines,Online,Annual Silver Plan,0,364,SINGAPORE,252.85,63.21,F,26
1307,6907,0,1,0.49993596641618177,0.5000640335838182,29000,18387,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,77,CHINA,34.0,0.0,,36
1308,6911,0,1,0.4500181672679846,0.5499818327320154,5646,27105,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,131,FRANCE,99.0,59.4,,63
1309,6921,0,1,0.19537522908432536,0.8046247709156746,4476,49405,C2B,Airlines,Online,Bronze Plan,0,19,SINGAPORE,20.0,5.0,F,26
1310,6923,0,1,0.18324873102475459,0.8167512689752454,31444,33980,C2B,Airlines,Online,Silver Plan,0,15,SINGAPORE,54.5,13.63,M,47
1311,6926,0,1,0.1756877305806972,0.8243122694193028,16248,33421,C2B,Airlines,Online,Bronze Plan,0,14,SINGAPORE,29.5,7.38,F,22
1312,6928,0,1,0.2482507215335661,0.7517492784664339,21834,29065,C2B,Airlines,Online,Bronze Plan,0,22,SINGAPORE,13.5,3.38,F,48
1313,6929,0,1,0.15675893858853052,0.8432410614114695,36891,51472,C2B,Airlines,Online,Bronze Plan,0,34,SINGAPORE,68.5,17.13,M,42
1314,6933,0,1,0.22691618012112502,0.773083819878875,47827,51628,C2B,Airlines,Online,Bronze Plan,0,27,SINGAPORE,32.4,8.1,F,53
1315,6941,0,1,0.08748685197551032,0.9125131480244897,50151,22878,C2B,Airlines,Online,Silver Plan,0,70,SINGAPORE,130.65,32.66,F,35
1316,6943,0,1,0.1394496535085855,0.8605503464914145,33615,4946,C2B,Airlines,Online,Annual Silver Plan,0,365,SINGAPORE,187.85,46.96,F,39
1317,6946,0,1,0.04124384623138366,0.9587561537686163,28872,49583,C2B,Airlines,Online,Bronze Plan,0,119,SINGAPORE,202.0,50.5,F,23
1318,6952,0,1,0.1743179899202919,0.8256820100797081,21393,63105,C2B,Airlines,Online,Bronze Plan,0,9,SINGAPORE,27.0,6.75,F,19
1319,6955,0,1,0.11696262338150887,0.8830373766184911,2064,59682,C2B,Airlines,Online,Annual Silver Plan,0,368,SINGAPORE,216.0,54.0,F,44
1320,6959,0,1,0.16987703408648192,0.8301229659135181,41644,59355,C2B,Airlines,Online,Bronze Plan,0,79,SINGAPORE,39.0,9.75,F,28
1321,6960,0,1,0.12908659281374524,0.8709134071862548,11819,2360,C2B,Airlines,Online,Silver Plan,0,63,SINGAPORE,70.85,17.71,F,25
1322,6961,0,1,0.19542808938085232,0.8045719106191477,16504,62814,C2B,Airlines,Online,Silver Plan,0,9,SINGAPORE,22.5,5.63,M,28
1323,6962,0,1,0.4398167562690516,0.5601832437309484,42764,25197,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,96,UNITED STATES,112.0,0.0,,52
1324,6979,0,1,0.27077325671178476,0.7292267432882152,14520,36060,TTW,Travel Agency,Offline,Individual Comprehensive Plan,0,373,SINGAPORE,97.0,0.0,F,64
1325,6980,0,1,0.1021793635375946,0.8978206364624054,28083,43222,C2B,Airlines,Online,Annual Gold Plan,0,366,SINGAPORE,333.0,83.25,M,57
1326,6982,0,1,0.41993014575857024,0.5800698542414298,19003,28135,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,21,UNITED KINGDOM,128.7,77.22,,30
1327,6987,0,1,0.38387088001439307,0.6161291199856069,44163,3603,CCR,Travel Agency,Offline,Comprehensive Plan,0,50,THAILAND,29.0,9.57,F,80
1328,7004,0,1,0.19875316713070312,0.8012468328692969,4846,19485,C2B,Airlines,Online,Silver Plan,0,14,SINGAPORE,43.55,10.89,F,47
1329,7006,0,1,0.4110918819778414,0.5889081180221586,47038,54681,LWC,Travel Agency,Online,Annual Travel Protect Silver,0,388,UNITED STATES,229.8,149.37,F,53
1330,7011,0,1,0.21549622898965337,0.7845037710103466,46091,56123,C2B,Airlines,Online,Silver Plan,0,5,SINGAPORE,29.0,7.25,F,44
1331,7012,0,1,0.20927237894890072,0.7907276210510993,48315,18555,C2B,Airlines,Online,Bronze Plan,0,7,SINGAPORE,23.4,5.85,F,36
1332,7016,0,1,0.201361049167883,0.798638950832117,28865,47994,C2B,Airlines,Online,Bronze Plan,0,5,SINGAPORE,32.5,8.13,F,39
1333,7018,0,1,0.20572119166580305,0.794278808334197,4592,58202,C2B,Airlines,Online,Bronze Plan,0,3,SINGAPORE,16.0,4.0,M,28
1334,7020,0,1,0.23063081783576433,0.7693691821642357,24969,62967,C2B,Airlines,Online,Bronze Plan,0,6,SINGAPORE,16.0,4.0,F,41
1335,7031,0,1,0.11134141613214221,0.8886585838678578,22097,52196,C2B,Airlines,Online,Annual Silver Plan,0,365,SINGAPORE,216.0,54.0,F,39
1336,7034,0,1,0.17367164400135338,0.8263283559986466,22165,19348,C2B,Airlines,Online,Bronze Plan,0,17,SINGAPORE,38.35,9.59,M,28
1337,7035,0,1,0.24476005761979336,0.7552399423802066,49779,36756,C2B,Airlines,Online,Bronze Plan,0,8,SINGAPORE,23.5,5.88,M,54
1338,7037,0,1,0.4963306906799566,0.5036693093200434,27349,9983,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,18,CHINA,37.0,0.0,,36
1339,7039,0,1,0.1494052659355105,0.8505947340644895,41433,29837,C2B,Airlines,Online,Bronze Plan,0,72,SINGAPORE,53.5,13.38,F,26
1340,7046,0,1,0.12086263371932648,0.8791373662806735,2964,58035,C2B,Airlines,Online,Annual Silver Plan,0,426,SINGAPORE,216.0,54.0,M,49
1341,7086,0,1,0.3598219794621996,0.6401780205378004,29625,7555,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,30,CHINA,86.0,0.0,,36
1342,7087,0,1,0.3347073485187868,0.6652926514812132,16476,59592,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,9,"KOREA, REPUBLIC OF",112.0,0.0,,35
1343,7088,0,1,0.1769547680082223,0.8230452319917777,43604,62385,C2B,Airlines,Online,Bronze Plan,0,14,SINGAPORE,33.5,8.38,F,26
1344,7093,0,1,0.3407544097349411,0.6592455902650589,27985,54916,LWC,Travel Agency,Online,Annual Travel Protect Silver,0,380,CHINA,165.0,107.25,M,36
1345,7100,0,1,0.24099179065420095,0.759008209345799,43948,49744,C2B,Airlines,Online,Bronze Plan,0,6,SINGAPORE,0.0,4.0,F,30
1346,7103,0,1,0.3749456232618683,0.6250543767381317,22589,29485,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,5,HONG KONG,92.0,0.0,,36
1347,7105,0,1,0.20042592532485937,0.7995740746751406,48047,29825,C2B,Airlines,Online,Bronze Plan,0,24,SINGAPORE,53.5,13.38,F,56
1348,7109,0,1,0.17190854140324985,0.8280914585967502,48099,39004,C2B,Airlines,Online,Annual Silver Plan,0,369,SINGAPORE,187.85,46.96,M,61
1349,7111,0,1,0.11583271630753056,0.8841672836924694,34230,57353,C2B,Airlines,Online,Annual Silver Plan,0,367,SINGAPORE,216.0,54.0,M,43
1350,7115,0,1,0.1740296003357552,0.8259703996642448,21563,62394,C2B,Airlines,Online,Silver Plan,0,7,SINGAPORE,46.8,11.7,F,35
1351,7118,0,1,0.49537604993877504,0.504623950061225,10771,46465,KML,Travel Agency,Online,Premier Plan,0,17,NETHERLANDS,72.0,27.36,F,48
1352,7121,0,1,0.1760050823417798,0.8239949176582202,17688,50953,C2B,Airlines,Online,Silver Plan,0,10,SINGAPORE,39.0,9.75,F,30
1353,7123,0,1,0.476663568184169,0.523336431815831,41364,48047,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,9,ITALY,79.2,47.52,,45
1354,7124,0,1,0.44526198556035756,0.5547380144396424,5619,36024,LWC,Travel Agency,Online,Annual Travel Protect Platinum,0,395,UNITED STATES,323.0,209.95,F,54
1355,7127,0,1,0.21225390615630346,0.7877460938436965,26226,37462,C2B,Airlines,Online,Bronze Plan,0,21,SINGAPORE,13.5,3.38,F,30
1356,7130,0,1,0.39127179019613567,0.6087282098038643,9276,12321,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,22,UNITED KINGDOM,88.0,0.0,,36
1357,7133,0,1,0.19189510535562748,0.8081048946443725,25260,37596,C2B,Airlines,Online,Silver Plan,0,13,SINGAPORE,33.5,8.38,M,35
1358,7137,0,1,0.16727189814550691,0.8327281018544931,23852,60864,LWC,Travel Agency,Online,Single Trip Travel Protect Platinum,0,13,JAPAN,50.5,32.83,F,19
1359,7140,0,1,0.19771097902791324,0.8022890209720868,46137,45844,C2B,Airlines,Online,Bronze Plan,0,31,SINGAPORE,39.0,9.75,F,43
1360,7143,0,1,0.20390634133732366,0.7960936586626763,40164,39271,C2B,Airlines,Online,Bronze Plan,0,9,SINGAPORE,17.0,4.25,F,28
1361,7147,0,1,0.21100831236050555,0.7889916876394945,45795,35692,C2B,Airlines,Online,Silver Plan,0,5,SINGAPORE,24.5,6.13,M,38
1362,7154,0,1,0.1933292583741112,0.8066707416258888,33499,46934,C2B,Airlines,Online,Bronze Plan,0,32,SINGAPORE,16.0,4.0,M,22
1363,7158,0,1,0.18406019029383314,0.8159398097061669,24070,54168,C2B,Airlines,Online,Bronze Plan,0,14,SINGAPORE,27.0,6.75,F,25
1364,7160,0,1,0.10760758604313247,0.8923924139568675,39745,59382,C2B,Airlines,Online,Annual Silver Plan,0,378,SINGAPORE,216.0,54.0,M,36
1365,7166,0,1,0.48153946469175657,0.5184605353082434,29822,15778,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,21,UNITED KINGDOM,89.1,53.46,,31
1366,7168,0,1,0.37919801102177886,0.6208019889782211,7859,34421,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,102,UNITED STATES,112.0,0.0,,30
1367,7170,0,1,0.22492370675459983,0.7750762932454002,14043,29421,C2B,Airlines,Online,Bronze Plan,0,8,SINGAPORE,17.0,4.25,F,39
1368,7174,0,1,0.2504229335591047,0.7495770664408953,29614,45680,LWC,Travel Agency,Online,Single Trip Travel Protect Platinum,0,3,INDONESIA,39.75,25.84,M,47
1369,7178,0,1,0.48122353142481566,0.5187764685751843,48187,33829,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,7,SWITZERLAND,29.7,17.82,,38
1370,7186,0,1,0.1709240378463457,0.8290759621536543,44223,63231,C2B,Airlines,Online,Annual Silver Plan,0,379,SINGAPORE,193.2,48.3,M,65
1371,7187,0,1,0.4054942211025012,0.5945057788974988,30668,20577,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,39,CANADA,108.9,65.34,,59
1372,7188,0,1,0.18379654722885475,0.8162034527711453,25729,59356,C2B,Airlines,Online,Bronze Plan,0,11,SINGAPORE,33.5,8.38,M,30
1373,7195,0,1,0.49516164047032707,0.5048383595296729,25044,6236,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,32,CHINA,37.0,0.0,,36
1374,7200,0,1,0.38616757205411467,0.6138324279458853,12434,19866,CCR,Travel Agency,Offline,Premier Plan,0,20,THAILAND,58.0,19.14,M,65
1375,7202,0,1,0.2034198046157576,0.7965801953842424,27840,20541,C2B,Airlines,Online,Bronze Plan,0,3,SINGAPORE,17.55,4.39,M,28
1376,7203,0,1,0.08880949629751189,0.9111905037024881,19095,9687,C2B,Airlines,Online,Silver Plan,0,19,SINGAPORE,127.0,31.75,F,32
1377,7205,0,1,0.1011018004978298,0.8988981995021702,26666,61583,LWC,Travel Agency,Online,Annual Travel Protect Gold,0,433,UNITED STATES,256.2,166.53,M,47
1378,7219,0,1,0.07498571834629764,0.9250142816537024,28492,62830,C2B,Airlines,Online,Annual Gold Plan,0,365,SINGAPORE,333.0,83.25,M,27
1379,7221,0,1,0.25692459049294514,0.7430754095070549,43953,38651,C2B,Airlines,Online,Bronze Plan,0,20,SINGAPORE,13.5,3.38,M,52
1380,7229,0,1,0.41166928063231467,0.5883307193676853,26504,11688,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,171,UNITED STATES,104.0,0.0,,36
1381,7231,0,1,0.07148144222173025,0.9285185577782697,15427,60772,C2B,Airlines,Online,Annual Silver Plan,0,370,SINGAPORE,259.2,64.8,M,31
1382,7239,0,1,0.14127999304922811,0.8587200069507719,48487,3772,C2B,Airlines,Online,Annual Silver Plan,0,365,SINGAPORE,202.3,50.58,F,52
1383,7246,0,1,0.27199002153178364,0.7280099784682164,49164,4183,CCR,Travel Agency,Offline,Premier Plan,0,55,THAILAND,58.0,19.14,M,20
1384,7248,0,1,0.1715877661387475,0.8284122338612525,18902,43880,C2B,Airlines,Online,Annual Silver Plan,0,365,SINGAPORE,193.2,48.3,M,65
1385,7251,0,1,0.39342131133391733,0.6065786886660827,17207,25927,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,28,"KOREA, REPUBLIC OF",112.0,0.0,,58
1386,7255,0,1,0.22068352486072018,0.7793164751392798,41549,40381,C2B,Airlines,Online,Bronze Plan,0,7,SINGAPORE,16.0,4.0,M,36
1387,7260,0,1,0.07302138647318901,0.926978613526811,32389,45351,C2B,Airlines,Online,Annual Silver Plan,0,369,SINGAPORE,259.2,64.8,M,33
1388,7262,0,1,0.2571867901333682,0.7428132098666318,23494,45388,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,102,CANADA,99.0,0.0,,39
1389,7267,0,1,0.21626068954535393,0.7837393104546461,13497,55379,C2B,Airlines,Online,Bronze Plan,0,9,SINGAPORE,20.0,5.0,M,37
1390,7270,0,1,0.41925158889740444,0.5807484111025956,18429,9536,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,49,UNITED KINGDOM,77.0,0.0,,36
1391,7271,0,1,0.14500849991734965,0.8549915000826503,17061,42185,C2B,Airlines,Online,Bronze Plan,0,27,SINGAPORE,56.5,14.13,F,24
1392,7273,0,1,0.23739774405613934,0.7626022559438607,17818,42775,KML,Travel Agency,Online,Value Plan,0,7,NETHERLANDS,75.0,28.5,M,48
1393,7277,0,1,0.48621502328070143,0.5137849767192986,47896,26970,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,37,CHINA,40.0,0.0,,36
1394,7279,0,1,0.13001990232144678,0.8699800976785532,33553,29221,C2B,Airlines,Online,Bronze Plan,0,117,SINGAPORE,72.0,18.0,M,28
1395,7284,0,1,0.19184111556726524,0.8081588844327348,5559,29628,C2B,Airlines,Online,Silver Plan,0,8,SINGAPORE,30.0,7.5,M,32
1396,7285,0,1,0.2133043895814314,0.7866956104185686,17858,30869,C2B,Airlines,Online,Bronze Plan,0,8,SINGAPORE,17.0,4.25,M,33
